ENDOD1,0.014192407
GBP1,0.01417266
MEST,0.014158351
CAT,0.014124651
CEBPD,0.014055413
SPON2,0.014051164
ODC1,0.014044538
DTL,0.014003187
MFGE8,0.013939523
GMPR,0.013921756
TBXA2R,0.013900299
MINDY1,0.013825518
BLM,0.013727941
FANCI,0.013716777
SLC39A8,0.013677344
DHRS11,0.013673302
SEPTIN4,0.013602271
SLC10A7,0.013514581
TXNDC5,0.013461101
ATP2C1,0.013447982
CDT1,0.013436072
SECTM1,0.013335872
BUB3,0.013189849
ACAT2,0.013184039
STMN3,0.013170187
CRLS1,0.013169201
FADS2,0.013143721
LAT,0.013126573
FAXDC2,0.0130626485
PRELID2,0.013052855
TGFBI,0.013022219
NUP210,0.01295289
FAM98A,0.012930445
LRP8,0.012900055
TNFSF4,0.012715333
DMTN,0.012693103
HSPD1,0.012685226
PTBP1,0.012645481
GTDC1,0.01261856
PCYT1B,0.012610376
DCXR,0.012607401
PPIL1,0.012573562
RASGRP2,0.012573483
MS4A7,0.012205728
CERS2,0.012192614
CISH,0.012080101
SLC8A1,0.012039443
SRPRB,0.011930872
LYL1,0.011920438
IMP4,0.011568954
MMP14,0.0114603685
MACROD1,0.011426658
PDZD8,0.011401197
CITED2,0.011346452
WASF1,0.011335622
CCND2,0.011323033
TPST2,0.011300913
H2AC6,0.01109128
GGCT,0.010959057
TMEM176B,0.010924992
PSRC1,0.010867137
SNRNP25,0.010823543
LANCL3,0.010770888
CLEC11A,0.010712035
LBH,0.01065874
CDKN2AIP,0.010616057
ABCC4,0.010546033
ACSL5,0.010474026
CLUH,0.010385223
TSPAN9,0.010350062
GRAP2,0.010281176
SYNGAP1,0.010213291
KEAP1,0.010158727
EMD,0.010141019
ECE1,0.010119506
ARL2,0.010113831
AZU1,0.010096496
ARV1,0.010011088
NAXE,0.009915594
SOCS3,0.009809079
SLC2A1,0.0098019475
UROS,0.009577969
TRMT1L,0.0095011555
CAMK1,0.009469756
ACTB,0.009460526
C2,0.009370964
PRIM1,0.00926961
RIPOR3,0.009243452
SERPINE2,0.009223716
FHL2,0.00914226
CXCL16,0.009057999
CTSA,0.009047197
YIF1B,0.009032679
PRDX4,0.008987837
ARL15,0.0089448
TPM2,0.008892135
SNCA,0.008818166
IFI27,0.008796441
CPOX,0.00862126
P2RY1,0.008563431
CSF1R,0.008504436
MIF,0.008418228
SUCNR1,0.008400878
SERPINA1,0.008324118
EGLN3,0.008298318
WIPI1,0.008272643
CTNNAL1,0.008195264
TUBB,0.007827428
FRMD3,0.007818339
CD5,0.007782429
OXCT1,0.007755963
CXCL8,0.007468551
ADRB2,0.0074627604
CA2,0.0074026654
PRDX2,0.007397567
CD226,0.007353358
RUFY1,0.00733103
SERBP1,0.0073230057
PUS7,0.0073166746
UBASH3B,0.0072794636
SAMD1,0.007172316
IL1RN,0.0071644727
BRIP1,0.0071526496
TUBA1B,0.0071386048
NT5DC2,0.0071057905
P2RY14,0.0069983983
TGFB1,0.0069229463
SLC1A5,0.0068683475
TIMM13,0.006840081
GP6,0.0068383957
NRGN,0.0067979004
PRMT1,0.0067917886
EGR2,0.0067201867
H2AZ1,0.006500554
PRXL2B,0.006445562
NLK,0.006415918
IFRD2,0.006378194
EXOSC4,0.006258849
EFNB1,0.0060657384
PRKCA,0.0060022753
CEP70,0.0059743198
SLAMF6,0.0059500374
LILRA5,0.005918651
ESYT1,0.0058741868
TGM2,0.005837293
RRM1,0.005828972
MTSS1,0.0057541514
LYAR,0.0056966357
TFDP2,0.005695398
LGALSL,0.005641623
EBP,0.005616953
MIS18A,0.0055892034
HES6,0.0054639135
TWSG1,0.0054555736
PTGIR,0.005403967
ADORA2A,0.005400374
LGALS1,0.0053993156
DHRS3,0.0053791846
HBEGF,0.0053775664
HERC2,0.0053147455
PLXNA1,0.005290319
C11orf21,0.0052455827
DYSF,0.005146509
FADS1,0.0051089884
NEXN,0.0050724056
APOBEC3A,0.005043863
CSRP1,0.0050379266
ALDH18A1,0.0050065946
SGK1,0.0049888487
ELP6,0.004952751
CD6,0.004948808
CDK2AP1,0.0049399114
CD96,0.0047680764
NCAPD3,0.0047445297
SQLE,0.0047320407
C1QA,0.0046939566
NAA80,0.0046933815
CTSL,0.0046754037
ASGR2,0.0046583265
IL18BP,0.0046435185
