CDKL1,-0.0027414947
MFSD2B,-0.0027427168
GFI1B,-0.0027671163
SULT1C4,-0.00278922
ZNF555,-0.0028919987
COL18A1,-0.0029121449
CD5,-0.002922908
FN3K,-0.002938316
RAC3,-0.0029555813
PDLIM1,-0.0029570838
ATP8B2,-0.0029865094
BLM,-0.00299427
SH3PXD2A,-0.0030337917
JUN,-0.0030383542
ZNF792,-0.0030513909
PARPBP,-0.0030536542
RAB30,-0.0030875949
NBL1,-0.0030972695
CMBL,-0.0031115932
EHD2,-0.0031445613
CLIP3,-0.0031477618
DPYSL3,-0.0031653086
AEN,-0.0031742393
SPTB,-0.0031872152
SELP,-0.0032006435
GCSAML,-0.0032186706
CPA3,-0.003235823
EPAS1,-0.0032920598
CYTL1,-0.0033009755
BAALC,-0.0033032498
ARL2,-0.0033057528
BUB1,-0.003329344
LIMA1,-0.0034283348
TMEM40,-0.00347381
MAMDC2,-0.003570611
LCA5,-0.003596317
SMTN,-0.0036247545
TRBC2,-0.0036254202
PDGFA,-0.0036430326
TC2N,-0.0036710114
ELANE,-0.0037034813
AKR1C3,-0.003759027
TPM4,-0.0038330918
ATAD5,-0.0038891104
CLCN3,-0.0039312597
GTDC1,-0.003938743
MFAP3L,-0.003958921
EMID1,-0.0040329555
SPINK2,-0.004040137
CPOX,-0.004050895
NT5M,-0.004217739
ORC1,-0.0042209835
ANK1,-0.0042369864
KNTC1,-0.0042623696
OBSL1,-0.004300995
PRKCQ,-0.0043928493
ZNF367,-0.004422125
ITGA6,-0.0044482527
FHL2,-0.004517217
FECH,-0.004517694
HSPG2,-0.004533914
TIMP3,-0.0045576794
FADS1,-0.004593499
DLC1,-0.004644735
TUBA4A,-0.004659238
SMIM24,-0.004672354
SERPINE2,-0.0047330963
ZNF850,-0.004737681
MAP1A,-0.0048356093
CALD1,-0.00494136
CD36,-0.004967221
P2RY10,-0.00503686
CD79A,-0.005042485
RIPOR3,-0.0050915903
SUSD1,-0.0051141246
H2BC15,-0.00511813
CPNE5,-0.0051344037
DHFR,-0.0051578702
COL24A1,-0.0051584784
TMEM14A,-0.0051779076
RUFY1,-0.0051952004
ARL15,-0.0051974175
MYH10,-0.0052082054
HEMGN,-0.005214185
TNFSF4,-0.0053390777
BDH1,-0.0053964327
TREML1,-0.005438172
IGHM,-0.005440915
P2RY1,-0.005509631
GTPBP2,-0.00551718
LY6G6F,-0.0055639204
HDC,-0.005608847
MCM2,-0.005680281
NPR3,-0.005749304
GCLM,-0.0058221784
RUVBL1,-0.005826959
HBB,-0.005855418
NUDC,-0.0058788257
MYLK,-0.005940018
KIFAP3,-0.0059413793
ACSM3,-0.005944125
PBX1,-0.0059552947
SUV39H1,-0.005974523
TBXA2R,-0.006034771
S1PR3,-0.006055302
PROM1,-0.0060818414
WDHD1,-0.0061102547
PPP1R14A,-0.00612093
TPD52,-0.006125455
RANGAP1,-0.0061527165
MANF,-0.0061927307
RHOBTB1,-0.006200768
CST7,-0.0062369364
H2AC11,-0.0062383497
TMEM63A,-0.0062484727
RAB27B,-0.0062568104
LYAR,-0.0063228644
ABCB6,-0.0063304934
TPX2,-0.0063615064
INKA1,-0.006387866
SAE1,-0.0064335996
