pcr_duplicate_count,likelihood
584,0.9754056603100998
585,0.9754056603100998
586,0.9754056603100998
587,0.9754056603100998
588,0.9754056603100998
589,0.9754056603100998
590,0.9754056603100998
591,0.9754056603100998
592,0.9754056603100998
593,0.9754056603100998
594,0.9754056603100998
595,0.9754056603100998
596,0.9754056603100998
597,0.9754056603100998
598,0.9754056603100998
599,0.9754056603100998
600,0.9754056603100998
601,0.9754056603100998
602,0.9754056603100998
603,0.9754056603100998
604,0.9754056603100998
605,0.9754056603100998
606,0.9754056603100998
607,0.9754056603100998
608,0.9754056603100998
609,0.9754056603100998
610,0.9754056603100998
611,0.9754056603100998
612,0.9754056603100998
613,0.9754056603100998
614,0.9754056603100998
615,0.9754056603100998
616,0.9754056603100998
617,0.9754056603100998
618,0.9754056603100998
619,0.9754056603100998
620,0.9754056603100998
621,0.9754056603100998
622,0.9754056603100998
623,0.9754056603100998
624,0.9754056603100998
625,0.9754056603100998
626,0.9754056603100998
627,0.9754056603100998
628,0.9754056603100998
629,0.9754056603100998
630,0.9754056603100998
631,0.9754056603100998
632,0.9754056603100998
633,0.9754056603100998
634,0.9754056603100998
635,0.9754056603100998
636,0.9754056603100998
637,0.9754056603100998
638,0.9754056603100998
639,0.9754056603100998
640,0.9754056603100998
641,0.9754056603100998
642,0.9754056603100998
643,0.9754056603100998
644,0.9754056603100998
645,0.9754056603100998
646,0.9754056603100998
647,0.9754056603100998
648,0.9754056603100998
649,0.9754056603100998
650,0.9754056603100998
651,0.9754056603100998
652,0.9754056603100998
653,0.9754056603100998
654,0.9754056603100998
655,0.9754056603100998
656,0.9754056603100998
657,0.9754056603100998
658,0.9754056603100998
659,0.9754056603100998
660,0.9754056603100998
661,0.9754056603100998
662,0.9754056603100998
663,0.9754056603100998
664,0.9754056603100998
665,0.9754056603100998
666,0.9754056603100998
667,0.9754056603100998
668,0.9754056603100998
669,0.9754056603100998
670,0.9754056603100998
671,0.9754056603100998
672,0.9754056603100998
673,0.9754056603100998
674,0.9754056603100998
675,0.9754056603100998
676,0.9754056603100998
677,0.9754056603100998
678,0.9754056603100998
679,0.9754056603100998
680,0.9754056603100998
681,0.9754056603100998
682,0.9754056603100998
683,0.9754056603100998
684,0.9754056603100998
685,0.9754056603100998
686,0.9754056603100998
687,0.9754056603100998
688,0.9754056603100998
689,0.9754056603100998
690,0.9754056603100998
691,0.9754056603100998
692,0.9754056603100998
693,0.9754056603100998
694,0.9754056603100998
695,0.9754056603100998
696,0.9754056603100998
697,0.9754056603100998
