,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
160,TXNL1,9.31583106135118e-60,0.441794150231274,0.495707008563936,0.387881291898611,7.85906797913239e-58
161,C6orf141,2.23845288540833e-59,-0.243154760173852,-0.218625556894152,-0.267683963453553,1.87668553088457e-57
162,ELMO1,5.36350957604916e-59,0.44580269482144,0.498783510698117,0.392821878944762,4.46892915169824e-57
163,EVI2A,6.50221005811384e-59,0.418681401547082,0.471687826763118,0.365674976331045,5.3844681818663e-57
164,HOXB7,6.8201778742981e-59,0.161636687079617,0.187397663682288,0.135875710476947,5.61333908215096e-57
165,FTL,1.07264290159528e-58,0.316010067473423,0.353474711289404,0.278545423657443,8.77486902165644e-57
166,ZNF639,4.25090461056418e-58,-0.406875825306244,-0.355327071592581,-0.458424579019906,3.45654882128888e-56
167,PTH2R,6.31519791112487e-58,-0.228702407344675,-0.205289056819531,-0.252115757869819,5.10434379666847e-56
168,IMPDH2,8.80647620630874e-58,0.44069403657516,0.496626275330424,0.384761797819896,7.07558427575925e-56
169,PRKG2,8.96599442325995e-58,0.466560063345764,0.521993370990698,0.411126755700829,7.16112382989129e-56
170,GATA3,1.34266274872109e-57,0.294269419410581,0.333937777024512,0.25460106179665,1.06607422248454e-55
171,SPNS3,5.50021625539829e-57,-0.258924581407873,-0.232754167778565,-0.28509499503718,4.34163269095708e-55
172,PRSS23,5.61256173862512e-57,0.192925537681079,0.222305462928892,0.163545612433266,4.40455571790476e-55
173,MPDZ,7.37673023623848e-57,0.293087709467157,0.332778190461428,0.253397228472885,5.75555518663277e-55
174,PRDX1,1.78264713821255e-56,-0.425261524382974,-0.368447913843916,-0.482075134922031,1.38288339491914e-54
175,BEX1,2.36703818972748e-56,0.508197769450376,0.570868550850876,0.445526988049876,1.82573037056809e-54
176,ITGAL,3.02998903098366e-56,-0.27381173420798,-0.245018769105876,-0.302604699310083,2.32379499660326e-54
